algorithm,param_set,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
ML-KEM-512,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5282,66.56,,,2025-11-17T02:47:56.534963,,1769
ML-KEM-512,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9023,66.99,,,2025-11-17T02:47:56.534974,,1770
ML-KEM-512,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.3075,75.95,,,2025-11-17T02:47:56.534988,,1771
ML-KEM-512,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4726,72.58,,,2025-11-17T02:47:56.534998,,1772
ML-KEM-512,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.7028,76.52,,,2025-11-17T02:47:56.535008,,1773
ML-KEM-512,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9682,75.05,,,2025-11-17T02:47:56.535019,,1774
ML-KEM-512,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.2563,73.43,,,2025-11-17T02:47:56.535029,,1775
ML-KEM-512,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0563,73.98,,,2025-11-17T02:47:56.535043,,1776
ML-KEM-512,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6631,73.19,,,2025-11-17T02:47:56.535054,,1777
ML-KEM-512,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5472,73.52,,,2025-11-17T02:47:56.535064,,1778
ML-KEM-512,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4054,73.79,,,2025-11-17T02:47:56.535074,,1779
ML-KEM-512,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.6794,65.76,,,2025-11-17T02:47:56.535084,,1780
ML-KEM-512,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.6194,70.65,,,2025-11-17T02:47:56.535097,,1781
ML-KEM-512,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1118,65.22,,,2025-11-17T02:47:56.535108,,1782
ML-KEM-512,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7008,69.43,,,2025-11-17T02:47:56.535118,,1783
ML-KEM-512,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3117,65.5,,,2025-11-17T02:47:56.535128,,1784
ML-KEM-512,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.4001,62.15,,,2025-11-17T02:47:56.535138,,1785
ML-KEM-512,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.2261,68.61,,,2025-11-17T02:47:56.535152,,1786
ML-KEM-512,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.8223,65.05,,,2025-11-17T02:47:56.535162,,1787
ML-KEM-512,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3315,68.39,,,2025-11-17T02:47:56.535173,,1788
ML-KEM-512,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.1076,61.72,,,2025-11-17T02:47:56.535184,,1789
ML-KEM-512,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4673,68.17,,,2025-11-17T02:47:56.535194,,1790
ML-KEM-512,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9377,62.83,,,2025-11-17T02:47:56.535207,,1791
ML-KEM-512,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3621,67.9,,,2025-11-17T02:47:56.535217,,1792
ML-KEM-512,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2075,66.0,,,2025-11-17T02:47:56.535228,,1793
ML-KEM-512,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9408,61.09,,,2025-11-17T02:47:56.535238,,1794
ML-KEM-512,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2298,66.69,,,2025-11-17T02:47:56.535248,,1795
ML-KEM-512,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9897,64.83,,,2025-11-17T02:47:56.535262,,1796
ML-KEM-512,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.8455,61.67,,,2025-11-17T02:47:56.535272,,1797
ML-KEM-512,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.4079,55.34,,,2025-11-17T02:47:56.535282,,1798
ML-KEM-512,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.863,56.8,,,2025-11-17T02:47:56.535293,,1799
ML-KEM-512,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.28,59.3,,,2025-11-17T02:47:56.535303,,1800
ML-KEM-512,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3886,69.06,,,2025-11-17T02:47:56.535317,,1801
ML-KEM-512,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.647,74.82,,,2025-11-17T02:47:56.535327,,1802
ML-KEM-512,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5504,72.15,,,2025-11-17T02:47:56.535338,,1803
ML-KEM-512,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.6362,65.51,,,2025-11-17T02:47:56.535348,,1804
ML-KEM-512,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5297,70.84,,,2025-11-17T02:47:56.535358,,1805
ML-KEM-512,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.6605,64.24,,,2025-11-17T02:47:56.535373,,1806
ML-KEM-512,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9118,68.34,,,2025-11-17T02:47:56.535383,,1807
ML-KEM-512,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7187,64.05,,,2025-11-17T02:47:56.535394,,1808
ML-KEM-512,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3237,64.42,,,2025-11-17T02:47:56.535404,,1809
ML-KEM-512,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.365,66.75,,,2025-11-17T02:47:56.535414,,1810
ML-KEM-512,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.6697,60.8,,,2025-11-17T02:47:56.535428,,1811
ML-KEM-512,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.8444,62.81,,,2025-11-17T02:47:56.535457,,1812
ML-KEM-512,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5799,63.14,,,2025-11-17T02:47:56.535469,,1813
ML-KEM-512,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3732,67.53,,,2025-11-17T02:47:56.535480,,1814
ML-KEM-512,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.655,64.53,,,2025-11-17T02:47:56.535490,,1815
ML-KEM-512,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.6886,62.79,,,2025-11-17T02:47:56.535504,,1816
ML-KEM-512,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4103,61.56,,,2025-11-17T02:47:56.535515,,1817
ML-KEM-512,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7557,63.94,,,2025-11-17T02:47:56.535526,,1818
ML-KEM-512,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4263,60.31,,,2025-11-17T02:47:56.535536,,1819
ML-KEM-512,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.1055,59.59,,,2025-11-17T02:47:56.535546,,1820
ML-KEM-512,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9342,60.04,,,2025-11-17T02:47:56.535560,,1821
ML-KEM-512,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.485,58.57,,,2025-11-17T02:47:56.535571,,1822
ML-KEM-512,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.5544,58.77,,,2025-11-17T02:47:56.535581,,1823
ML-KEM-512,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.3405,63.2,,,2025-11-17T02:47:56.535592,,1824
ML-KEM-512,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.5428,63.1,,,2025-11-17T02:47:56.535611,,1825
ML-KEM-512,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.6307,51.98,,,2025-11-17T02:47:56.535625,,1826
ML-KEM-512,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,19.2264,51.18,,,2025-11-17T02:47:56.535635,,1827
ML-KEM-512,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.3532,54.68,,,2025-11-17T02:47:56.535645,,1828
ML-KEM-512,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.147,53.25,,,2025-11-17T02:47:56.535656,,1829
ML-KEM-512,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.7468,56.28,,,2025-11-17T02:47:56.535667,,1830
ML-KEM-512,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.3722,87.72,,,2025-11-17T02:47:56.535680,,1831
ML-KEM-512,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.0772,81.72,,,2025-11-17T02:47:56.535691,,1832
ML-KEM-512,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.1473,80.64,,,2025-11-17T02:47:56.535701,,1833
ML-KEM-512,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.2835,78.11,,,2025-11-17T02:47:56.535712,,1834
ML-KEM-512,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.669,75.33,,,2025-11-17T02:47:56.535722,,1835
ML-KEM-512,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.99,76.52,,,2025-11-17T02:47:56.535735,,1836
ML-KEM-512,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9467,80.34,,,2025-11-17T02:47:56.535745,,1837
ML-KEM-512,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.0136,83.77,,,2025-11-17T02:47:56.535756,,1838
ML-KEM-512,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.581,87.91,,,2025-11-17T02:47:56.535767,,1839
ML-KEM-512,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.8425,74.71,,,2025-11-17T02:47:56.535777,,1840
ML-KEM-512,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5858,67.37,,,2025-11-17T02:47:56.535790,,1841
ML-KEM-512,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6133,71.89,,,2025-11-17T02:47:56.535800,,1842
ML-KEM-512,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3621,72.81,,,2025-11-17T02:47:56.535811,,1843
ML-KEM-512,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9756,74.24,,,2025-11-17T02:47:56.535821,,1844
ML-KEM-512,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8819,73.97,,,2025-11-17T02:47:56.535831,,1845
ML-KEM-512,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1534,69.19,,,2025-11-17T02:47:56.535845,,1846
ML-KEM-512,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9254,74.44,,,2025-11-17T02:47:56.535856,,1847
ML-KEM-512,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.0232,73.81,,,2025-11-17T02:47:56.535866,,1848
ML-KEM-512,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1118,67.59,,,2025-11-17T02:47:56.535876,,1849
ML-KEM-512,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.9546,73.99,,,2025-11-17T02:47:56.535887,,1850
ML-KEM-512,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3657,72.93,,,2025-11-17T02:47:56.535900,,1851
ML-KEM-512,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0343,68.09,,,2025-11-17T02:47:56.535910,,1852
ML-KEM-512,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0544,71.36,,,2025-11-17T02:47:56.535921,,1853
ML-KEM-512,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6094,73.09,,,2025-11-17T02:47:56.535931,,1854
ML-KEM-512,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0381,70.27,,,2025-11-17T02:47:56.535942,,1855
ML-KEM-512,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8684,65.11,,,2025-11-17T02:47:56.535956,,1856
ML-KEM-512,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1007,66.86,,,2025-11-17T02:47:56.535966,,1857
ML-KEM-512,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.4923,64.62,,,2025-11-17T02:47:56.535976,,1858
ML-KEM-512,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9408,66.34,,,2025-11-17T02:47:56.535986,,1859
ML-KEM-512,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.18,65.3,,,2025-11-17T02:47:56.535997,,1860
ML-KEM-512,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.5911,78.01,,,2025-11-17T02:47:56.536010,,1861
ML-KEM-512,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.9005,73.62,,,2025-11-17T02:47:56.536021,,1862
ML-KEM-512,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.1956,77.32,,,2025-11-17T02:47:56.536031,,1863
ML-KEM-512,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4145,72.17,,,2025-11-17T02:47:56.536041,,1864
ML-KEM-512,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.3492,77.32,,,2025-11-17T02:47:56.536051,,1865
ML-KEM-512,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.503,72.26,,,2025-11-17T02:47:56.536065,,1866
ML-KEM-512,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6868,73.3,,,2025-11-17T02:47:56.536076,,1867
ML-KEM-512,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.0767,78.55,,,2025-11-17T02:47:56.536087,,1868
ML-KEM-512,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.1887,72.67,,,2025-11-17T02:47:56.536097,,1869
ML-KEM-512,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.771,73.42,,,2025-11-17T02:47:56.536107,,1870
ML-KEM-512,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8747,66.65,,,2025-11-17T02:47:56.536120,,1871
ML-KEM-512,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3843,62.51,,,2025-11-17T02:47:56.536131,,1872
ML-KEM-512,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8854,66.59,,,2025-11-17T02:47:56.536141,,1873
ML-KEM-512,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3658,67.81,,,2025-11-17T02:47:56.536151,,1874
ML-KEM-512,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9893,67.59,,,2025-11-17T02:47:56.536162,,1875
ML-KEM-512,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.528,69.48,,,2025-11-17T02:47:56.536175,,1876
ML-KEM-512,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9325,69.07,,,2025-11-17T02:47:56.536186,,1877
ML-KEM-512,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4143,66.44,,,2025-11-17T02:47:56.536196,,1878
ML-KEM-512,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8243,65.51,,,2025-11-17T02:47:56.536207,,1879
ML-KEM-512,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5509,69.32,,,2025-11-17T02:47:56.536217,,1880
ML-KEM-512,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2356,62.97,,,2025-11-17T02:47:56.536230,,1881
ML-KEM-512,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.8042,64.15,,,2025-11-17T02:47:56.536260,,1882
ML-KEM-512,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0473,63.2,,,2025-11-17T02:47:56.536272,,1883
ML-KEM-512,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.888,67.74,,,2025-11-17T02:47:56.536283,,1884
ML-KEM-512,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0236,65.86,,,2025-11-17T02:47:56.536294,,1885
ML-KEM-512,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.8196,57.1,,,2025-11-17T02:47:56.536307,,1886
ML-KEM-512,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.1025,61.27,,,2025-11-17T02:47:56.536318,,1887
ML-KEM-512,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.9605,59.1,,,2025-11-17T02:47:56.536328,,1888
ML-KEM-512,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.7542,58.84,,,2025-11-17T02:47:56.536339,,1889
ML-KEM-512,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4125,63.13,,,2025-11-17T02:47:56.536349,,1890
ML-KEM-768,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.402,66.65,,,2025-11-17T02:47:56.536363,,1891
ML-KEM-768,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5611,69.03,,,2025-11-17T02:47:56.536374,,1892
ML-KEM-768,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5699,71.51,,,2025-11-17T02:47:56.536384,,1893
ML-KEM-768,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0476,65.39,,,2025-11-17T02:47:56.536394,,1894
ML-KEM-768,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8011,65.91,,,2025-11-17T02:47:56.536405,,1895
ML-KEM-768,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.89,73.28,,,2025-11-17T02:47:56.536418,,1896
ML-KEM-768,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0891,66.48,,,2025-11-17T02:47:56.536428,,1897
ML-KEM-768,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9834,63.52,,,2025-11-17T02:47:56.536439,,1898
ML-KEM-768,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3151,68.1,,,2025-11-17T02:47:56.536449,,1899
ML-KEM-768,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4094,71.41,,,2025-11-17T02:47:56.536459,,1900
ML-KEM-768,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.8834,64.55,,,2025-11-17T02:47:56.536473,,1901
ML-KEM-768,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4668,59.6,,,2025-11-17T02:47:56.536483,,1902
ML-KEM-768,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9789,64.14,,,2025-11-17T02:47:56.536493,,1903
ML-KEM-768,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.8828,63.45,,,2025-11-17T02:47:56.536503,,1904
ML-KEM-768,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.0616,59.79,,,2025-11-17T02:47:56.536513,,1905
ML-KEM-768,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.1462,63.72,,,2025-11-17T02:47:56.536527,,1906
ML-KEM-768,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7584,65.47,,,2025-11-17T02:47:56.536538,,1907
ML-KEM-768,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7687,66.4,,,2025-11-17T02:47:56.536549,,1908
ML-KEM-768,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.9904,58.12,,,2025-11-17T02:47:56.536559,,1909
ML-KEM-768,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4303,57.92,,,2025-11-17T02:47:56.536570,,1910
ML-KEM-768,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2563,61.83,,,2025-11-17T02:47:56.536585,,1911
ML-KEM-768,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2908,62.76,,,2025-11-17T02:47:56.536595,,1912
ML-KEM-768,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.5952,61.92,,,2025-11-17T02:47:56.536606,,1913
ML-KEM-768,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4428,57.85,,,2025-11-17T02:47:56.536616,,1914
ML-KEM-768,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.6363,61.46,,,2025-11-17T02:47:56.536627,,1915
ML-KEM-768,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.5321,52.49,,,2025-11-17T02:47:56.536640,,1916
ML-KEM-768,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.9934,53.97,,,2025-11-17T02:47:56.536650,,1917
ML-KEM-768,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.8265,56.53,,,2025-11-17T02:47:56.536661,,1918
ML-KEM-768,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.714,54.52,,,2025-11-17T02:47:56.536671,,1919
ML-KEM-768,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.4098,54.41,,,2025-11-17T02:47:56.536681,,1920
ML-KEM-768,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.214,76.43,,,2025-11-17T02:47:56.536695,,1921
ML-KEM-768,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.707,85.17,,,2025-11-17T02:47:56.536705,,1922
ML-KEM-768,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.138,80.75,,,2025-11-17T02:47:56.536716,,1923
ML-KEM-768,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.0701,79.73,,,2025-11-17T02:47:56.536727,,1924
ML-KEM-768,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.323,84.95,,,2025-11-17T02:47:56.536737,,1925
ML-KEM-768,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.6873,78.36,,,2025-11-17T02:47:56.536751,,1926
ML-KEM-768,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.5375,77.62,,,2025-11-17T02:47:56.536761,,1927
ML-KEM-768,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.6796,80.42,,,2025-11-17T02:47:56.536772,,1928
ML-KEM-768,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.3071,82.1,,,2025-11-17T02:47:56.536782,,1929
ML-KEM-768,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.4132,82.94,,,2025-11-17T02:47:56.536792,,1930
ML-KEM-768,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.8848,76.08,,,2025-11-17T02:47:56.536805,,1931
ML-KEM-768,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5606,74.83,,,2025-11-17T02:47:56.536815,,1932
ML-KEM-768,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.8509,76.35,,,2025-11-17T02:47:56.536825,,1933
ML-KEM-768,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.5766,82.01,,,2025-11-17T02:47:56.536835,,1934
ML-KEM-768,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.7739,75.53,,,2025-11-17T02:47:56.536846,,1935
ML-KEM-768,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0392,73.96,,,2025-11-17T02:47:56.536859,,1936
ML-KEM-768,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.656,80.6,,,2025-11-17T02:47:56.536870,,1937
ML-KEM-768,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4235,71.89,,,2025-11-17T02:47:56.536880,,1938
ML-KEM-768,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.421,76.07,,,2025-11-17T02:47:56.536892,,1939
ML-KEM-768,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.321,77.86,,,2025-11-17T02:47:56.536902,,1940
ML-KEM-768,512,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3656,69.57,,,2025-11-17T02:47:56.536915,,1941
ML-KEM-768,512,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.2612,66.89,,,2025-11-17T02:47:56.536925,,1942
ML-KEM-768,512,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8424,69.07,,,2025-11-17T02:47:56.536936,,1943
