alg_family,param_set,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,timestamp,notes,trial_id
ML-DSA,768,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.6398,131.46,2025-11-10T19:49:38.709010,,566
ML-DSA,768,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.1957,136.86,2025-11-10T19:49:38.709019,,567
ML-DSA,768,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.2179,145.3,2025-11-10T19:49:38.709028,,568
ML-DSA,768,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.5828,133.0,2025-11-10T19:49:38.709059,,569
ML-DSA,768,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,8.2761,115.54,2025-11-10T19:49:38.709068,,570
ML-DSA,768,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.0291,342.85,2025-11-10T19:49:38.709081,,571
ML-DSA,768,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.5342,283.43,2025-11-10T19:49:38.709090,,572
ML-DSA,768,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.9092,245.84,2025-11-10T19:49:38.709099,,573
ML-DSA,768,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.6319,268.51,2025-11-10T19:49:38.709108,,574
ML-DSA,768,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.9086,260.23,2025-11-10T19:49:38.709117,,575
ML-DSA,768,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.4964,279.76,2025-11-10T19:49:38.709130,,576
ML-DSA,768,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.1013,326.99,2025-11-10T19:49:38.709139,,577
ML-DSA,768,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,2.3028,452.64,2025-11-10T19:49:38.709148,,578
ML-DSA,768,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,2.928,342.66,2025-11-10T19:49:38.709157,,579
ML-DSA,768,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.4948,289.6,2025-11-10T19:49:38.709166,,580
ML-DSA,768,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.4674,299.82,2025-11-10T19:49:38.709178,,581
ML-DSA,768,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.7427,216.77,2025-11-10T19:49:38.709187,,582
ML-DSA,768,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.5464,288.24,2025-11-10T19:49:38.709196,,583
ML-DSA,768,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.2245,314.73,2025-11-10T19:49:38.709205,,584
ML-DSA,768,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.0484,312.42,2025-11-10T19:49:38.709214,,585
ML-DSA,768,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,2.1193,478.52,2025-11-10T19:49:38.709227,,586
ML-DSA,768,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.8927,262.28,2025-11-10T19:49:38.709236,,587
ML-DSA,768,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.6536,275.14,2025-11-10T19:49:38.709245,,588
ML-DSA,768,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.93,251.46,2025-11-10T19:49:38.709255,,589
ML-DSA,768,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.3172,293.31,2025-11-10T19:49:38.709263,,590
ML-DSA,768,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.3925,306.28,2025-11-10T19:49:38.709276,,591
ML-DSA,768,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.5176,274.38,2025-11-10T19:49:38.709285,,592
ML-DSA,768,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.7324,268.9,2025-11-10T19:49:38.709295,,593
ML-DSA,768,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.5285,274.94,2025-11-10T19:49:38.709304,,594
ML-DSA,768,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.3364,222.35,2025-11-10T19:49:38.709313,,595
ML-DSA,768,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.7103,261.97,2025-11-10T19:49:38.709326,,596
ML-DSA,768,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.7347,258.87,2025-11-10T19:49:38.709336,,597
ML-DSA,768,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.6885,270.21,2025-11-10T19:49:38.709345,,598
ML-DSA,768,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.1381,250.36,2025-11-10T19:49:38.709354,,599
ML-DSA,768,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.5949,218.53,2025-11-10T19:49:38.709363,,600
